,id,name,artists,acousticness,danceability,energy,instrumentalness,valence,loudness,genre
188,75EYmx098T2EamJlUtgOEv,Little Girl In Bloom,['Thin Lizzy'],0.0138,0.535,0.514,0.00283,0.309,-12.627,Rock
189,3m2EhWcz1TLk86UJImogbz,Insensatez (How Insensitive),['Antônio Carlos Jobim'],0.221,0.606,0.174,0.307,0.389,-20.998,Jazz
190,4qxsM71CUQmCD5eRIJIqpy,Get Together,['The Youngbloods'],0.548,0.497,0.416,0.065,0.59,-15.925,Contemporary folk
191,5UMWmHdI90c1w7Vx7Rorne,Crazy In The Night (Barking At Airplanes),['Kim Carnes'],0.0983,0.636,0.813,3.17E-05,0.819,-6.79,Pop
192,6r4Ux7Szu6ncGMjVh0tmCB,The Big Gloom,['Have A Nice Life'],0.373,0.166,0.472,0.877,0.174,-13.039,Rock
193,0QIYINh2AwmOmdu8CRYvlw,Bonfire,['Knife Party'],0.000117,0.536,0.944,0.00345,0.589,-3.029,Electronic
194,6jreFSOTUAViWjKyzOC4Kg,REMEDY,['Alesso'],0.269,0.601,0.775,0,0.483,-4.612,Electronic
195,2gSBJPEjYoj6UhsI25TC8r,I Miss You (feat. Teddy Pendergrass),"['Harold Melvin & The Blue Notes', 'Teddy Pendergrass']",0.649,0.441,0.489,3.41E-05,0.597,-10.957,Blues
196,6U0N0iII20TyI3KJbCdwbp,Walk Away,['Michael Bolton'],0.323,0.592,0.346,0,0.186,-14.288,Pop
197,08T3IxdPcdBI1k9wzSqYf6,Ain't I'm a Dog,['Ronnie Self'],0.764,0.628,0.864,0,0.884,-4.162,Country
198,2pRdOx12hXcqdb7JKy0hHv,Goodnight Good Guy,['Collective Soul'],0.0128,0.588,0.635,0.118,0.728,-14.337,Rock
199,0V9X25GyJcv39iz8UDsgIU,Hold Me Now,"['Kirk Franklin', 'The Family']",0.812,0.563,0.296,2.53E-05,0.236,-11.907,Hip hop
200,32DlWww7sxo7y6yJEgSeP9,Die for the Government,['Anti-Flag'],0.0167,0.53,0.67,0.00106,0.759,-7.532,Rock
201,7fzMLaxdvF0NFl6mjrn7ZF,I Kicked A Boy,['The Sundays'],0.356,0.578,0.568,4.64E-05,0.826,-10.898,Rock
202,0gKQ7oFDnlVYzlMuqwRP64,Dear Lover - Single Version,['Mary Wells'],0.625,0.639,0.401,0,0.737,-12.098,Blues
203,1rd4OcIAdHpY56wxpdZK72,Steamroller (My Baby Got Run Over By a),['The Adicts'],0.00111,0.657,0.776,0.0316,0.837,-7.061,Rock
204,1nz9BEW9LsUa1Kvr5FKEwV,Wishing Well,['The Cadillacs'],0.974,0.359,0.193,0,0.416,-11.357,Rock
205,7vUuOdabDtkAGRbdZGshsZ,The Hunger,['The Distillers'],0.000655,0.499,0.743,0.000571,0.35,-5.552,Rock
206,6WUfWf1nQ6KH4OTXdqfi9j,I Am Going To Kill The President Of The United States Of America,['Leathermouth'],0.000115,0.408,0.863,0,0.337,-1.769,Punk
207,0yg93GXlS0ZmLsFpXG5bT2,Frame By Frame,['King Crimson'],0.553,0.388,0.729,0.195,0.428,-11.217,Rock
208,449ERuFb4q69n28mdvpUS7,In The Evening When The Sun Goes Down,"['Lou Rawls', 'Les McCann Ltd.']",0.863,0.499,0.182,2.27E-06,0.707,-16.505,R&B and soul
209,1BKoilGgL2OgmPKcYQ27vQ,Golden Age of Leather,['Blue Öyster Cult'],0.0127,0.296,0.7,0.000101,0.345,-10.38,Rock
210,3oV4PrdUzjadLAkjcf4xwh,Jealous of the Angels,['Donna Taggart'],0.953,0.589,0.129,0,0.427,-8.413,Contemporary folk
211,0d7rAcuh3djewMUKGxyVG8,Drinking Water (Aqua de Beber),"['Antônio Carlos Jobim', 'Frank Sinatra']",0.702,0.66,0.557,0.0412,0.62,-10.925,Jazz
212,4zhkP4qjUM1wR1dbehE7LU,"Magic of Love - Live at the Grande Ballroom, Detroit, MI - March 1968","['Big Brother & The Holding Company', 'Janis Joplin']",0.159,0.617,0.831,0.000234,0.509,-11.915,Rock
213,0BTjoeNHz0mSjXCZO4hzad,Da Doo Ron Ron,['Shaun Cassidy'],0.107,0.567,0.585,0,0.876,-11.553,Pop
214,08VEQesIyvMu4xIxec8lMT,"Moodna, Once With Grace",['Gus Dapperton'],0.372,0.28,0.42,8.87E-06,0.148,-9.553,Pop
215,7BBpYnTNSneK4X6ID1w2mD,Trophy,['Siouxsie and the Banshees'],0.0441,0.661,0.882,2.55E-05,0.717,-7.913,Rock
216,1yhw3sXRlXwTlU7bnlfrMP,Starry Eyes,['Roky Erickson'],0.138,0.432,0.82,0,0.729,-7.106,Rock
217,6xeFiG5qZhfvP0cDXgrW5Q,Sunrise,['Guerilla Black'],0.00233,0.672,0.677,0,0.39,-4.08,Hip hop
218,0EtzpDX05udzfLcGntGbGU,Eat You Alive,['Limp Bizkit'],0.000769,0.328,0.868,0.000584,0.181,-4.717,Metal
219,2f9q7MMH5hRU8kiJH6tlix,E penso a te,['Lucio Battisti'],0.636,0.399,0.195,0.00554,0.187,-15.341,Pop
220,3LX9NOcE67ueOjcCTW601z,It's The End Of The World As We Know It (And I Feel Fine),['R.E.M.'],0.0207,0.373,0.827,0,0.814,-10.992,Rock
221,4jsEzsAPVje1NgXYq3e7SV,To Your Love,['Fiona Apple'],0.307,0.685,0.611,0.0011,0.7,-8.892,Pop
222,586rOcAzOHkpJTA4POqO2c,Right Where It Belongs,['Nine Inch Nails'],0.979,0.458,0.362,0.494,0.223,-10.043,Electronic
223,3Og8U8KyevvKxF535VH51t,Schroeder,['Vince Guaraldi Trio'],0.975,0.419,0.154,0.851,0.686,-18.15,Jazz
224,5Onbl6xDntoo88qMqVx377,Space Oddity (Single Edit) - 2019 Mix,['David Bowie'],0.0274,0.317,0.695,3.96E-06,0.428,-7.233,Rock
225,2FAwGIz9pMUp9HjcuIqQWG,Us and Them - Live,['Pink Floyd'],0.115,0.41,0.232,0.00707,0.156,-15.312,Rock
226,0vyJfb5merhL1NtmrucJaH,Party at Ground Zero,['Fishbone'],0.0424,0.376,0.904,0.000369,0.888,-5.061,Rock
227,5I54KutlUcBNmh0hmuAOy4,Other Voices - 2005 Remaster,['The Cure'],3.26E-05,0.727,0.546,0.0226,0.575,-10.353,Rock
228,3eljm8lXziNgOd9WMnpTL0,Voodoo Too,['Godsmack'],0.00099,0.636,0.731,0.0667,0.72,-9.124,Rock
229,4Q1yD8YqU6XRWMudzrFJBV,Speak To Me Pretty,['Brenda Lee'],0.614,0.556,0.434,0,0.881,-9.041,Rock
230,3HdrN4xHTPhxQGdTSo2spQ,Sickfit,"['Madvillain', 'Madlib', 'MF DOOM']",0.00831,0.639,0.957,0.853,0.187,-7.864,Electronic
231,1jpZXGUmE8dS7skuh5obV5,Kentucky,['The Everly Brothers'],0.805,0.458,0.176,3.12E-06,0.416,-14.546,Country
232,2u2FETio9f0ZJvUJwK98og,Mack the Knife,['Louis Armstrong'],0.37,0.472,0.426,0,0.644,-12.101,Jazz
233,1n4urA4oJsOA0UIshno7kZ,Big Nick,['John Coltrane Quartet'],0.299,0.542,0.479,0.000342,0.508,-11.789,Jazz
234,6kMHTRn6aPn7U50pXgQ5Kq,Straight Street,['John Coltrane'],0.582,0.49,0.468,0.234,0.662,-9.512,Jazz
235,5HSTzkRI1sWGIMnWp2rAeT,Run Run Run,"['The Velvet Underground', 'Nico']",0.685,0.486,0.708,0.0563,0.481,-11.087,Rock
236,55shJy826YxyMjwqbOTDtJ,Teach Me Tonight,['Al Jarreau'],0.0868,0.285,0.294,3.90E-05,0.264,-13.152,Blues
237,6lKwAvcLKyirJ6KBrSApZn,Rocky Road Blues,['Ronnie Self'],0.457,0.526,0.696,0,0.922,-7.688,Country
238,5DKVSmrckCdbHOmQTAFTFn,Handy Man,['James Taylor'],0.632,0.798,0.266,0.0789,0.534,-12.657,Pop
239,56z1fafH2YkIUk0XqzM3Ll,Soy el Mismo,['Prince Royce'],0.132,0.733,0.654,0,0.502,-5.581,Pop
240,2FEtlnZ3qzhqW25Z4MdWsV,Heavenly,['The Temptations'],0.48,0.419,0.537,0,0.661,-8.588,Blues
241,70usN5I0KNmTvMdEwDDWpL,T.O.N.Y. (Top Of New York),"['Capone-N-Noreaga', 'Tragedy Khadafi']",0.0793,0.691,0.733,0,0.533,-6.038,Hip hop
242,2Qcerm9GFf3BxAPj8kGtAs,"4:39AM (For the First Time Today, Pt. 2)",['Roger Waters'],0.522,0.424,0.17,0.00241,0.192,-15.462,Rock
243,2Xwt7oYOO7qocIYNgirkLy,Amerimacka featuring Notch,['Thievery Corporation'],0.251,0.699,0.678,0.697,0.363,-9.212,Electronic
244,03AILJKNtXyZmvZV06yIsW,Apologies to Pearly,['ZZ Top'],0.752,0.449,0.704,0.775,0.798,-7.452,Blues
245,7gjm1sq5ALU5svBSi9g178,My Favourite Game,['The Cardigans'],0.000133,0.58,0.782,0.00115,0.496,-7.085,Rock
246,2QaaofnzMcqOTq79MH2Z6s,Yeah We Know,['Dinosaur Jr.'],0.00456,0.315,0.988,0.00092,0.22,-4.179,Rock
247,1T7LUlRnlAjnr4CLjwvSuw,The Last Ray (Remastered),['This Mortal Coil'],0.00891,0.705,0.712,0.872,0.881,-12.733,Rock
248,1KhXD3tMhAWv2f461ZTVBj,Calm Me Down,['Mother Mother'],0.00608,0.46,0.868,0.0399,0.582,-4.489,Rock
249,48WEsrIKIPyQzCW4pcf3sh,The Meaning Of Life,['The Offspring'],0.00894,0.257,0.965,4.79E-05,0.553,-2.783,Rock
250,4c4bYE3AJUQJJeo1GxSVoh,Wango Tango,['Ted Nugent'],0.0123,0.461,0.903,0.000379,0.601,-9.257,Rock
251,0xl1YiGQYQpnJWepXy9gKy,Nancy (With The Laughing Face),"['Cannonball Adderley', 'Bill Evans']",0.965,0.437,0.0431,0.724,0.219,-19.289,Jazz
252,5bGlU4BXhMRMMHWZnHuKhj,Someday,['CeCe Rogers'],0.0325,0.704,0.538,0.00024,0.844,-15.149,Electronic
253,05kE6QXcPLKr5Jpgv2DBJx,My Bucket's Got A Hole In It - Remastered,['Ricky Nelson'],0.292,0.493,0.813,0.000154,0.902,-6.628,Country
254,3Hx7RXqCS7Kzjy2ot2q1Gk,Fever,['The Black Keys'],0.00378,0.609,0.674,0.000302,0.743,-6.506,Rock
255,1v96RybZESo59gXCI0i96s,I Ain't Got You - 2015 Remaster,['The Yardbirds'],0.819,0.664,0.417,5.69E-05,0.94,-13.238,Blues
256,5yA7AoyGWSUoxALn0RxCfb,Die Born,['Days Of The New'],0.0807,0.516,0.703,0,0.471,-7.061,Rock
257,3Srp3roK2ugmrjVI1bq7Ba,Mother Stands For Comfort - 2018 Remaster,['Kate Bush'],0.686,0.404,0.238,0.33,0.489,-17.277,Pop
258,58GYzvbTEO6p012RiuYaEp,Glue,['SS Decontrol'],2.31E-06,0.272,0.965,0.0424,0.334,-6.756,Punk
259,484AGK8CTaWTmIWmA3DL7C,Sic 'Em on a Chicken,['Zac Brown Band'],0.0592,0.758,0.934,0.000114,0.728,-5.484,Country
260,6S8r0pRxRUy3OF3UUtNjdN,Crossfire,['Brandon Flowers'],0.00403,0.571,0.686,0.00108,0.352,-6.698,Rock
261,4Xejds17Uv012O1VY1lhhA,La première à gauche,['Jacqueline Taieb'],0.199,0.62,0.609,0.000221,0.863,-5.476,Pop
262,6ZUQhRkFJqiPsOucrXZwS6,Umbrella,['All Time Low'],0.00261,0.42,0.758,0,0.674,-3.834,Pop
263,2zlxZNZZFIOJJbB9NlxQ87,Everybody Needs Love,['The Temptations'],0.402,0.475,0.668,0,0.779,-6.179,Blues
264,40t4frYMc6QB1jt8hjrtuX,Some Folks,['Alice Cooper'],0.23,0.481,0.838,0.000126,0.45,-5.586,Rock
265,0YPDp1KIxVLTdh3vnvk6wd,C'mon C'mon,['The Von Bondies'],0.0787,0.491,0.966,0,0.48,-3.896,Rock
266,0BZaQ6SYMgGEz1lmgRB9uK,Doors of Perception featuring Gunjan,['Thievery Corporation'],0.386,0.395,0.474,0.765,0.303,-10.462,Electronic
267,4Xx0J00u90QvnG3rwz4Itp,Adderall,['Max Frost'],0.000672,0.681,0.891,1.07E-06,0.556,-4.28,Electronic
268,0QIRm9sUkGnezGznkWCqCo,BANG BANG BANG,['BIGBANG'],0.0192,0.694,0.832,0,0.424,-3.038,Pop
269,41LUI2mXScZDjIZWmvvWpR,Up the Wolves,['The Mountain Goats'],0.494,0.489,0.366,7.25E-05,0.48,-9.362,Contemporary folk
270,0voagni4EaYzVQjZciep1H,"Lead Me, Guide Me",['Elvis Presley'],0.904,0.321,0.369,0.0728,0.412,-14.937,Rock
271,0GOOsYtwQ79AFdv1OKKRZ2,Tres Moutarde (Too Much Mustard),['Wilbur De Paris'],0.889,0.664,0.705,0.924,0.667,-11.826,Jazz
272,27vTihlWXiz9f9lJM3XGVU,Slow Hands,['Niall Horan'],0.011,0.735,0.423,0,0.851,-6.652,Pop
273,4MAUqdDvCTMS9ZiB5DB6UK,Por Favor Señora,['Luis Miguel'],0.403,0.475,0.497,3.17E-05,0.679,-13.51,Pop
274,2tMNpb2VjFYkq1ILWRC8iE,Relax,['Elvis Presley'],0.886,0.62,0.166,4.33E-05,0.344,-16.794,Rock
275,7tjSDfvtkK5GGXy1O1as2e,Chanson Pour Michelle - Instrumental,['Antônio Carlos Jobim'],0.984,0.279,0.0892,0.948,0.0384,-17.352,Jazz
276,1uPrIHgYztXSkkcts9jet8,She Bangs - English Version,['Ricky Martin'],0.000915,0.63,0.95,6.51E-06,0.858,-4.012,Pop
277,5bhA5IQMnMqCCAAdNwSlCM,Howling at the Moon (Sha-La-La),['Ramones'],0.0252,0.536,0.957,0.00504,0.532,-6.051,Rock
278,4tsvwzVibxw9uIbkbUQX5s,Power,['The Temptations'],0.262,0.832,0.756,0.013,0.763,-13.407,Blues
279,0jDJbLOz78x4732Xmyv5pD,"""T"" Plays It Cool - Soundtrack Version",['Marvin Gaye'],0.151,0.751,0.88,0.863,0.916,-8.223,Blues
280,1W5DqvSFb62bnbxz7CGWJE,Just A Song,['Dave Mason'],0.529,0.649,0.402,0,0.621,-14.532,Contemporary folk
281,0uX01QrfeG18MjRwrik9zd,It's Love Baby (24 Hours of the Day),['Ruth Brown'],0.337,0.703,0.317,0,0.777,-15.853,Blues
282,6SnDyaOEVHLL7XFZycuVxE,Staring At The Rude Boys,['The Ruts'],0.00647,0.418,0.722,0,0.542,-15.088,Rock
283,3izha75ZDPjJy7QHBkfD73,I See Your Face Before Me - Instrumental,['Nat King Cole'],0.931,0.415,0.215,0.073,0.309,-14.411,Blues
284,346cqDF8uFNTOag1JrLpi9,Daylight Again - 2005 Remaster,"['Crosby, Stills & Nash']",0.815,0.375,0.112,5.11E-06,0.37,-16.381,Contemporary folk
285,71KtwiEpzcn9WxwlaS7ZJY,Enjoy the Silence - cover version,['Lacuna Coil'],0.000984,0.503,0.667,0.027,0.101,-6.831,Metal
286,1FJSXlDrgr9AS37w67CPHP,Todo Y Nada,['Luis Miguel'],0.414,0.358,0.643,4.24E-05,0.506,-7.105,Pop
287,1hCTxutVVYvggAQcUUUZAT,Put A Little Love On Me,['Niall Horan'],0.678,0.584,0.465,0,0.299,-4.88,Pop
288,3Q8TRTXTb0TL5J3lilT3j8,Santa Clause Is Coming to Town,['Michael Bolton'],0.0593,0.654,0.901,0,0.521,-5.592,Pop
289,1JFT50QdHpOEjwrdvI3fSR,Rain On Us,['Earnest Pugh'],0.422,0.325,0.682,0,0.324,-6.419,R&B and soul
290,7Cb9fYGYtFaANCaqYEOCDC,When I'm With You,['Best Coast'],0.445,0.137,0.821,0.757,0.306,-4.59,Pop
291,05KaxynPCVTv8RZA9h0cL7,Iko Iko,['The Belle Stars'],0.22,0.699,0.989,0.0155,0.717,-6.559,Pop
292,0iWHMJwpVl46UJ2KZ2IEKt,Can You Hear Me - 2016 Remaster,['David Bowie'],0.12,0.46,0.45,1.15E-05,0.227,-9.954,Rock
293,1aTWmHKzDKFfkTfbPaCY8y,From The Inside,['Depswa'],0.000893,0.473,0.942,0,0.505,-5.558,Metal
294,0lu2TZ2HnHYMqZyazQNZEs,Jesus Is Love,['Commodores'],0.328,0.564,0.375,0,0.358,-11.277,Electronic
295,0ipR763CqQVXbZLKoxJv7V,Delta - 2005 Remaster,"['Crosby, Stills & Nash']",0.914,0.487,0.19,0.000182,0.183,-14.046,Contemporary folk
296,4j0hqTP9itFBPSYZz7F7c5,Do for the Others,"['Crosby, Stills & Nash']",0.904,0.565,0.187,7.15E-05,0.101,-17.895,Contemporary folk
297,50yvvXV8oUAhW1lPAqlFQQ,Work,['Jimmy Eat World'],0.00741,0.544,0.926,0,0.352,-3.575,Rock
298,2lRETJsdBygk2oVWbPpSRV,In Your Eyes,['Billy Squier'],0.22,0.526,0.558,0,0.566,-6.918,Rock
299,3ytOjSznMxMx6mVKD7O263,Pre-Road Downs - 2005 Remaster,"['Crosby, Stills & Nash']",0.209,0.604,0.328,2.68E-05,0.3,-12.283,Contemporary folk
300,5flccuB88UqMqTO6XVXiv8,Re-Ignition,['Bad Brains'],0.0132,0.417,0.771,0.00198,0.471,-13.711,Punk
301,5hnbE5BF2e8BCk9OMR1UVC,Mikrokosmos,['BTS'],0.125,0.58,0.858,0,0.475,-5.212,Pop
302,1EsFcGTvnuqvlrpsrvqNQv,I've Lost You,['Jackie Wilson'],0.432,0.602,0.725,0,0.933,-5.32,Blues
303,1lru9BY79X7JnRelnz9Zr5,Our Deal,['Best Coast'],0.647,0.363,0.79,0.847,0.356,-5.592,Pop
304,6ShciYRBGQxdSYO9KwPcdu,Breathe Into Me Oh Lord (Psalm 119:25),"['Fred Hammond', 'Radical For Christ']",0.672,0.34,0.461,0,0.354,-10.308,R&B and soul
305,135ggzbjOogZ75IQ0LQi8r,Ang Huling El Bimbo,['Eraserheads'],0.184,0.524,0.503,0,0.436,-11.79,Rock
306,7vy1OjokcOHZMwKyjnZLld,The Holy Hour - 2005 Remaster,['The Cure'],0.00677,0.873,0.446,0.718,0.838,-11.527,Rock
307,0apsgQi5yIbTMhm1wuvnQf,asphyxia,['Cö Shu Nie'],0.05,0.192,0.913,0,0.39,-3.318,Rock
308,2hl6q70unbviGo3g1R7uFx,Échame La Culpa,"['Luis Fonsi', 'Demi Lovato']",0.0376,0.733,0.892,0,0.675,-3.641,Pop
309,0jumW7Z9XKYNz1hk0rx41B,El Rostro Mio,['Javier Solís'],0.813,0.487,0.291,0,0.63,-12.2,Contemporary folk
310,0xvRoqvLmijll3D5qTnrRP,Nobody Knows You When You're Down And Out,['Derek & The Dominos'],0.908,0.456,0.512,0.426,0.376,-8.454,Blues
311,6yAuxzHTX7ZlCsN2lQOicK,It's My Own Fault - Live At Western Recorders Studio1/1974,"['B.B. King', 'Bobby ""Blue"" Bland']",0.654,0.56,0.169,1.74E-05,0.686,-21.191,Blues
312,0pAisVoZ7Gybjvm0q7AoVu,Hearts On Fire,['Cut Copy'],0.0421,0.581,0.959,0.93,0.731,-3.955,Electronic
313,0INkcALLD8NAM6tbn4qbMj,Hercules,['Aaron Neville'],0.778,0.657,0.492,0.000223,0.966,-11.677,Blues
314,7uRbcvfwDjq9OnvzG06GKH,"Time Loves a Hero - Live at the Rainbow Theatre, London, UK, 8/4/1977",['Little Feat'],0.0216,0.571,0.725,7.12E-06,0.961,-8.265,Country
315,7aHl14BEvCB1cnSKOuKd5s,是否我真的一無所有 - Remastered,['Dave Wong'],0.349,0.532,0.521,0,0.316,-8.969,Pop
316,5DuaMIvmPyT3oEvuccx6JO,Perfect,['The Smashing Pumpkins'],0.00911,0.644,0.912,0.647,0.54,-6.327,Rock
317,6oYXOWb4Cf3frnvOREtISE,I Apologize,['Timi Yuro'],0.474,0.277,0.31,5.60E-05,0.328,-10.643,R&B and soul
318,4AMsCO7FOmlvEX4TdNFgxV,El Coo Cooi,['Voodoo Glow Skulls'],0.0172,0.428,0.973,0.7,0.827,-5.652,Punk
319,1VLQXvGIlSCuAtmLIp7gBm,The Walk,"['The Cure', 'Mark Saunders']",0.428,0.709,0.747,0.000159,0.824,-6.557,Rock
320,6R922nNlvHiRfckmDcdL2b,Rudy,['Supertramp'],0.351,0.426,0.263,0.00291,0.25,-16.098,Pop
321,7lhgqGb1jNuZQ7E5N8Fij7,"Those Eyes, That Mouth",['Cocteau Twins'],0.00322,0.438,0.684,0.609,0.414,-11.957,Rock
322,32PWtlzKyvr3HcvJp1JFF5,Mamacita,['OutKast'],0.0478,0.495,0.716,0,0.469,-6.479,Hip hop
323,5aVvVMwfFwu5JSoMFZojDE,Designer Music,['Lipps Inc.'],0.0142,0.81,0.559,0.026,0.839,-11.737,Electronic
324,32jg11KUoKKCrqb78s6Dn2,Somethin' Goin' On,"['Blood, Sweat & Tears']",0.258,0.506,0.589,0.0702,0.668,-6.952,Jazz
325,4R7fnKGO9DRRychhhZybjk,Hope For Happiness,['Soft Machine'],0.0789,0.269,0.627,0.153,0.35,-10.05,Rock
326,6pRUSqa2Qo8QV4Ytk8ik9c,What Is Love?,['Deee-Lite'],0.0069,0.791,0.631,0.867,0.534,-14.543,Electronic
327,7eRU0RltchvgOTSbX6vmdv,666 ʇ,['Bon Iver'],0.899,0.634,0.341,0.0309,0.158,-12.356,Contemporary folk
328,6Ca3uEAuun3HusTUiIXKs1,If You Wanna,['The Vaccines'],3.03E-05,0.353,0.866,3.00E-05,0.544,-3.274,Rock
329,7osHjFGYUmIMB6eAiU9HDs,Querida,"['Juan Gabriel', 'Juanes']",0.321,0.427,0.586,0,0.509,-5.325,Pop
330,1xKrHVZW1NOH7WknHNvW8j,Don’t Look Back Into The Sun,['The Libertines'],0.00527,0.21,0.84,0.00117,0.618,-4.053,Rock
331,62Sf5LKVdnYtrx5V9pA8V5,It's Too Good To Talk About Now,['Blossom Dearie'],0.845,0.719,0.292,2.63E-06,0.366,-13.448,Jazz
332,3znPiywA0q1VK2jgAZFDoI,Irresistible,['Fall Out Boy'],0.0706,0.484,0.938,0,0.444,-3.123,Pop
333,2Qnm20c0Jm5JshrsnNgf0m,Book Ends,['Joe Walsh'],0.0911,0.487,0.361,0.187,0.383,-17.255,Rock
334,04XR8eIFR3gOGCYOvT6kOS,The Stumble,['John Mayall & The Bluesbreakers'],0.205,0.498,0.464,0.063,0.803,-12.763,Blues
335,7ec11Jo50O4QalwZZ8apVo,When I Give My Love (This Time) - Remastered,['Phyllis Hyman'],0.634,0.489,0.459,0,0.424,-10.094,Blues
336,6LQLC9tPFNq0667mbSrnoQ,Big Muff - 2006 Remaster,['Depeche Mode'],0.000571,0.772,0.87,0.798,0.96,-7.916,Electronic
337,1fhc1oyO3kG5FZD3vl4Ymv,The Past Is A Grotesque Animal,['of Montreal'],0.0962,0.454,0.944,0.227,0.399,-4.855,Pop
338,2QIekMRdWgLi8yF5PryiyU,Take Me to the Fair,['Elvis Presley'],0.886,0.694,0.575,5.84E-05,0.963,-8.95,Rock
339,2voyDdORPyqPUNkV3yOsG0,The Feeling's Back,['Suicidal Tendencies'],0.00339,0.277,0.865,0.00746,0.407,-13.031,Metal
340,4nuOpZccSy63SGAVYtKd28,"Careful with That Axe, Eugene",['Pink Floyd'],0.0843,0.222,0.43,0.905,0.0406,-13.896,Rock
341,3zca0nsKOLnN28ftZEXAQn,Macy's Day Parade,['Green Day'],0.208,0.863,0.728,0,0.874,-4.693,Rock
342,6hKpIzJWHQduwojjkWG8zt,Ready Set Let's Go,['Sam Tinnesz'],0.117,0.445,0.67,0,0.378,-4.973,Pop
343,0VLd3BXsGTXDzg5oVfpmr8,Rock 'n' Roll with Me - 2016 Remaster,['David Bowie'],0.405,0.391,0.474,0,0.443,-13.518,Rock
344,4fZu63uf6TgH6AsYt8VEJt,Lighthouse - 2019 Remaster,['James Taylor'],0.503,0.582,0.395,0.0154,0.322,-12.673,Pop
345,5YXRtQZhHZyb1U7HHqwlfm,Cready Stomp - bonus track,['Pearl Jam'],2.20E-06,0.333,0.936,0.773,0.537,-5.984,Rock
346,1MXwrIdB7Ko1DI48gOCGvm,Nothing At All,['Daryl Hall & John Oates'],0.117,0.577,0.544,0.0511,0.839,-12.029,Pop
347,2df5QsXucx4VLiHNGusXD5,Macarena - Bayside Boys Remix,['Los Del Rio'],0.237,0.737,0.93,1.57E-06,0.965,-6.083,Pop
348,1I3f8tsoYbIPEgQ1TPvJPb,Altogether,['Slowdive'],0.687,0.218,0.353,0.892,0.191,-15.165,Rock
349,0QciJMk82yRP5xDFIMZa1I,I Saw Mommy Kissing Santa Claus,['John Mellencamp'],0.0283,0.517,0.895,0.00128,0.86,-8.985,Pop
350,11gbOKxXMLeK104RNFN7tG,Some Sweet Day,['The Everly Brothers'],0.79,0.685,0.366,1.31E-06,0.646,-13.762,Country
351,3u1P7A1U6wlbm73j4NhDis,Just Push Play,['Aerosmith'],0.0519,0.579,0.958,0,0.409,-5.677,Rock
352,5k9R6CCR9H7WETvgKkv7yn,The Great Big No,['The Lemonheads'],0.00432,0.347,0.804,1.16E-06,0.629,-10.4,Rock
353,3b1UyW9VxSymsahmyL3qCD,Shit Luck,['Modest Mouse'],0.000359,0.301,0.944,0.643,0.597,-2.033,Rock
354,5Dx8DhETu8DryPg4ap0DDc,Free Will Sacrifice,['Amon Amarth'],4.49E-05,0.389,0.991,0.106,0.385,-5.155,Metal
355,3sAsM39lExnrDY9R3NCNh2,A Means to an End - 2020 Digital Master,['Joy Division'],0.0335,0.654,0.793,0.54,0.774,-7.403,Rock
356,1zUkcBJHnaISdcghHbwOdO,Sinoć Sam Pola Kafane Popio,['Željko Bebek'],0.0272,0.475,0.904,2.16E-06,0.6,-6.592,Electronic
357,7cJvNmzTOO4WR6f5Zcaq1j,Land of the Skanless,['Kausion'],0.128,0.47,0.875,0,0.426,-5.168,Hip hop
358,4Cl7PGkgUy6GxyMeJAer5Q,What's Important,['Beat Happening'],0.207,0.33,0.949,0.0546,0.725,-5.234,Pop
359,5A9GVNVIUh0gCakvycu2BM,The Figurehead - 2005 Remaster,['The Cure'],0.00125,0.655,0.842,0.642,0.727,-5.349,Rock
360,2i2Lz3FDIqYdsJZEWkEaTC,42,['Coldplay'],0.221,0.309,0.636,0.00281,0.177,-7.202,Rock
361,6oW4Xi8SWMiuiXGrvfHuI9,I Want What I Want,['Social Distortion'],3.96E-05,0.322,0.98,0.00259,0.34,-6.088,Rock
362,3vXRZhHnVB3Z5scbRgH1ah,Straighten Up And Fly Right,['Nat King Cole'],0.955,0.798,0.219,0.000299,0.666,-14.195,Blues
363,1LuuKzdOCIuSuoGzivFHrZ,Falling in and out of Love,['Lita Ford'],0.000323,0.414,0.824,0.00913,0.382,-11.811,Metal
364,4f8igDpWLaLB8FyhitEdqy,Take Everything,['Mazzy Star'],0.244,0.399,0.264,0.00708,0.109,-11.679,Rock
365,12OjtbNaKTLVGKCR3w6yh5,I'll Be Back For More,['Candido Camero'],0.947,0.523,0.496,0.9,0.213,-11.026,Jazz
366,7A944u5mXbkCz0I5BdLckI,Go Down,['AC/DC'],0.0858,0.433,0.803,0.354,0.401,-5.378,Rock
367,4IOTgPMdeLyoHicxxMo2aN,Predictable,['Korn'],0.00099,0.385,0.737,0.0175,0.533,-6.246,Metal
368,4HXOBjwv2RnLpGG4xWOO6N,Princess of China,"['Coldplay', 'Rihanna']",0.00385,0.42,0.69,0.015,0.237,-6.221,Rock
369,6r41t4oJtwcBHp4h1ZDMlj,I Can't Go for That (No Can Do),['Daryl Hall & John Oates'],0.0334,0.891,0.452,0.00113,0.964,-9.086,Pop
370,6ybCai2waugBP1Dc3np5lP,Sex Action,['L.A. Guns'],0.00702,0.51,0.948,1.93E-06,0.395,-6.106,Metal
